algo,noise,project,test #,instance,most or all,wasted effort, precision, recall, HS wasted effort
comp/test prob,50,poi,40,11,all,28,0.09956709956709645,0.12432432432431322,5
comp prob,none,poi,40,11,all,0,0.7323193208504252,0.7321826655899526,0
barinel,none,poi,40,12,all,12,0.8194868198663253,0.44631863400057065,12
comp/test prob,00,poi,40,12,all,12,1.0,0.5,0
comp/test prob,05,poi,40,12,all,0,0.9994762603300568,0.49993441093734076,2
comp/test prob,10,poi,40,12,all,0,0.9926570573837409,0.49869443769735505,2
comp/test prob,15,poi,40,12,all,0,0.9608596707814396,0.4917938705547968,2
comp/test prob,20,poi,40,12,all,0,0.8689839572192471,0.46863734679162744,2
comp/test prob,30,poi,40,12,all,0,0.46718857101597194,0.32249228010741976,2
comp/test prob,40,poi,40,12,all,0,0.1563896336013721,0.13468445356588274,3
comp/test prob,50,poi,40,12,all,12,0.05405405405405405,0.04999999999999999,3
comp prob,none,poi,40,12,all,12,0.3330753912659418,0.24983470072191183,12
barinel,none,poi,40,13,all,10,0.5288206754736435,0.22446684221776064,10
comp/test prob,00,poi,40,13,all,20,1.0,0.6,0
comp/test prob,05,poi,40,13,all,20,0.864205319678885,0.5164250946224389,20
comp/test prob,10,poi,40,13,all,20,0.7676438563041614,0.45513684653144054,20
comp/test prob,15,poi,40,13,all,20,0.6927611806658296,0.40725171020683737,20
comp/test prob,20,poi,40,13,all,20,0.6315173959657434,0.3682341241656549,20
comp/test prob,30,poi,40,13,all,20,0.5339073414526516,0.30679189446410887,20
comp/test prob,40,poi,40,13,all,20,0.4543978700605851,0.2574266531775188,20
comp/test prob,50,poi,40,13,all,20,0.38121546961324787,0.21230769230769092,20
comp prob,none,poi,40,13,all,10,0.50010414846486,0.20008333613054805,10
barinel,none,poi,40,14,all,4,0.5161216726166866,0.3512939957509841,4
comp/test prob,00,poi,40,14,all,0,1.0,0.5,0
comp/test prob,05,poi,40,14,all,0,0.9992372670528452,0.49993402745412835,0
comp/test prob,10,poi,40,14,all,0,0.9894691247732795,0.498680342792519,1
comp/test prob,15,poi,40,14,all,0,0.9451088832836559,0.4916881217451419,3
comp/test prob,20,poi,40,14,all,0,0.8247938015495817,0.46835083735452054,3
comp/test prob,30,poi,40,14,all,0,0.39668378635331736,0.3261361956020075,3
comp/test prob,40,poi,40,14,all,0,0.1369252324546119,0.1502935967938678,3
comp/test prob,50,poi,40,14,all,0,0.056074766355127405,0.06741573033706352,14
comp prob,none,poi,40,14,all,7,0.6494874829177296,0.3952921396016044,7
barinel,none,poi,40,15,all,0,0.44060749532713533,0.5890305803060187,0
comp/test prob,00,poi,40,15,all,0,1.0,1.0,0
comp/test prob,05,poi,40,15,all,0,0.9996951919609844,0.9998451372066322,0
comp/test prob,10,poi,40,15,all,0,0.993542955097489,0.9967428491562386,0
comp/test prob,15,poi,40,15,all,0,0.9575470213645149,0.9783990422768956,0
comp/test prob,20,poi,40,15,all,0,0.8394543546693949,0.9137635636778546,0
comp/test prob,30,poi,40,15,all,0,0.34627676758370457,0.5218476144111045,0
comp/test prob,40,poi,40,15,all,0,0.07368727484463133,0.14259559186006848,4
comp/test prob,50,poi,40,15,all,0,0.013698630136984065,0.028571428571424553,19
comp prob,none,poi,40,15,all,2,0.30862353846516216,0.458084228472695,2
barinel,none,poi,40,16,all,5,0.3498313353086129,0.233220890205742,5
comp/test prob,00,poi,40,16,all,5,1.0,0.6666666666666666,0
comp/test prob,05,poi,40,16,all,2,0.8560763050019949,0.6328000420678064,0
comp/test prob,10,poi,40,16,all,2,0.754741264450699,0.5988339923616173,0
comp/test prob,15,poi,40,16,all,2,0.6785148452815721,0.5657958942235396,0
comp/test prob,20,poi,40,16,all,2,0.6183753760702336,0.5342931413716476,0
comp/test prob,30,poi,40,16,all,2,0.5281397726617858,0.47696420064965056,0
comp/test prob,40,poi,40,16,all,2,0.462560529113003,0.42729727518204963,2
comp/test prob,50,poi,40,16,all,3,0.4117647058823529,0.38396624472573837,4
comp prob,none,poi,40,16,all,5,0.36881198706682716,0.24587465804455141,5
barinel,none,poi,10,0,most,0,0.4715012233590353,0.35296205096413036,0
comp/test prob,00,poi,10,0,most,0,1.0,1.0,0
comp/test prob,05,poi,10,0,most,0,0.6660516605163752,0.6627906976741859,0
comp/test prob,10,poi,10,0,most,0,0.4854227405250959,0.47982708933749013,0
comp/test prob,15,poi,10,0,most,0,0.3724121328838812,0.36606720302878415,0
comp/test prob,20,poi,10,0,most,0,0.295081967213245,0.28877005347606793,0
comp/test prob,30,poi,10,0,most,0,0.1961325966852109,0.19071373752890655,0
comp/test prob,40,poi,10,0,most,0,0.1355236139632912,0.13121272365829872,0
comp/test prob,50,poi,10,0,most,8,0.09459459459459413,0.09130434782608648,8
comp prob,none,poi,10,0,most,0,0.8985001507556196,0.8549694193599409,0
barinel,none,poi,10,1,most,0,0.4425890223557339,0.5130840419645408,0
comp/test prob,00,poi,10,1,most,0,1.0,1.0,0
comp/test prob,05,poi,10,1,most,0,0.8636363636361724,0.9185750636131101,0
comp/test prob,10,poi,10,1,most,0,0.586956521739225,0.7168141592921148,0
comp/test prob,15,poi,10,1,most,0,0.36034912718221357,0.5008665511266994,0
comp/test prob,20,poi,10,1,most,0,0.21917808219188373,0.33333333333346676,0
comp/test prob,30,poi,10,1,most,0,0.08718861209976571,0.14540059347200007,0
comp/test prob,40,poi,10,1,most,0,0.03797468354424816,0.0656934306568409,10
comp/test prob,50,poi,10,1,most,0,0.017241379310344813,0.030303030303030318,10
comp prob,none,poi,10,1,most,2,0.049590344911375664,0.049666804620130074,2
barinel,none,poi,10,2,most,0,0.850953416237486,0.4700589692254013,0
comp/test prob,00,poi,10,2,most,3,1.0,0.5,0
comp/test prob,05,poi,10,2,most,0,0.6958598726113076,0.4405241935483263,0
comp/test prob,10,poi,10,2,most,0,0.4365671641789554,0.3323863636363075,0
comp/test prob,15,poi,10,2,most,0,0.2846420323325635,0.24072265625,0
comp/test prob,20,poi,10,2,most,0,0.19631901840490784,0.17582417582417562,4
comp/test prob,30,poi,10,2,most,0,0.10623003194869654,0.1001506024094696,4
comp/test prob,40,poi,10,2,most,0,0.0638297872342484,0.0613382899630226,18
comp/test prob,50,poi,10,2,most,3,0.04032258064516129,0.0390625,18
comp prob,none,poi,10,2,most,0,0.9870798549076577,0.49964975973785536,0
barinel,none,poi,10,3,most,0,0.6062445364997909,0.6561086919783709,0
comp/test prob,00,poi,10,3,most,0,1.0,1.0,0
comp/test prob,05,poi,10,3,most,0,0.9652406417111831,0.9730458221023892,0
comp/test prob,10,poi,10,3,most,0,0.8617021276597083,0.89010989011,0
comp/test prob,15,poi,10,3,most,0,0.7118226600981336,0.76253298153,0
comp/test prob,20,poi,10,3,most,0,0.5517241379314363,0.615384615385,0
comp/test prob,30,poi,10,3,most,0,0.2951807228920122,0.352517985612,0
comp/test prob,40,poi,10,3,most,0,0.14754098360676277,0.183673469388,1
comp/test prob,50,poi,10,3,most,0,0.07142857142857144,0.0909090909090909,1
comp prob,none,poi,10,3,most,0,0.9380179268150054,0.938127150370247,0
barinel,none,poi,10,4,most,0,0.7870192006786761,0.867612323545186,0
comp/test prob,00,poi,10,4,most,0,1.0,1.0,0
comp/test prob,05,poi,10,4,most,0,0.9756756756756574,0.9863387978141972,0
comp/test prob,10,poi,10,4,most,0,0.9000000000003153,0.9418604651164709,0
comp/test prob,15,poi,10,4,most,0,0.7810810810813095,0.865269461078,0
comp/test prob,20,poi,10,4,most,0,0.6400000000003024,0.761904761905,0
comp/test prob,30,poi,10,4,most,0,0.37692307692313193,0.5212765957447393,0
comp/test prob,40,poi,10,4,most,0,0.19999999999961332,0.31034482758568965,1
comp/test prob,50,poi,10,4,most,0,0.09999999999999999,0.16666666666666669,1
comp prob,none,poi,10,4,most,0,0.9994244334166107,0.9995411724844947,0
barinel,none,poi,10,5,most,2,0.12252872874224792,0.12252872874224792,1
comp/test prob,00,poi,10,5,most,0,1.0,1.0,0
comp/test prob,05,poi,10,5,most,0,0.7307692307693654,0.7307692307693654,0
comp/test prob,10,poi,10,5,most,0,0.5625,0.5625,0
comp/test prob,15,poi,10,5,most,0,0.4473684210526868,0.4473684210526868,0
comp/test prob,20,poi,10,5,most,0,0.3636363636361091,0.3636363636361091,0
comp/test prob,30,poi,10,5,most,0,0.24999999999974998,0.24999999999974998,0
comp/test prob,40,poi,10,5,most,0,0.17647058823447062,0.17647058823447062,0
comp/test prob,50,poi,10,5,most,0,0.125,0.125,0
comp prob,none,poi,10,5,most,0,0.9337901087873312,0.9337901087873312,0
barinel,none,poi,10,6,most,2,0.15626686262808362,0.08792070074760572,3
comp/test prob,00,poi,10,6,most,3,1.0,0.5,0
comp/test prob,05,poi,10,6,most,0,0.8827433628318332,0.488970588235285,0
comp/test prob,10,poi,10,6,most,0,0.7500000000000204,0.45833333333332765,0
comp/test prob,15,poi,10,6,most,0,0.6226114649677389,0.4141949152541687,0
comp/test prob,20,poi,10,6,most,0,0.5106382978723404,0.3636363636363636,0
comp/test prob,30,poi,10,6,most,0,0.3395522388061079,0.2645348837210793,2
comp/test prob,40,poi,10,6,most,0,0.22580645161301202,0.18421052631590798,2
comp/test prob,50,poi,10,6,most,3,0.15000000000000002,0.12500000000000003,5
comp prob,none,poi,10,6,most,4,0.11701466159088098,0.06181938237651794,4
barinel,none,poi,10,7,most,0,0.44147128176844436,0.5039327364196275,0
comp/test prob,00,poi,10,7,most,0,1.0,1.0,0
comp/test prob,05,poi,10,7,most,0,0.8474178403755482,0.9070351758793719,0
comp/test prob,10,poi,10,7,most,0,0.5547945205478046,0.6864406779659792,0
comp/test prob,15,poi,10,7,most,0,0.33066361556054563,0.4646302250802789,0
comp/test prob,20,poi,10,7,most,0,0.1975308641976357,0.30188679245296984,0
comp/test prob,30,poi,10,7,most,0,0.07728706624606291,0.1282722513089103,4
comp/test prob,40,poi,10,7,most,0,0.03345724907057554,0.057324840764236995,11
comp/test prob,50,poi,10,7,most,0,0.015151515151515145,0.026315789473684233,11
comp prob,none,poi,10,7,most,0,0.7784856961862874,0.7824656737313064,0
barinel,none,poi,10,8,most,2,0.4398209405853792,0.3530537288822992,2
comp/test prob,00,poi,10,8,most,0,1.0,1.0,0
comp/test prob,05,poi,10,8,most,0,0.7937336814622944,0.7902946273831734,0
comp/test prob,10,poi,10,8,most,0,0.6478149100256008,0.639593908629332,0
comp/test prob,15,poi,10,8,most,0,0.5383473527955209,0.5266214908033582,0
comp/test prob,20,poi,10,8,most,0,0.45283018867974556,0.43902439024441237,0
comp/test prob,30,poi,10,8,most,0,0.3273113708821083,0.3123732251521998,0
comp/test prob,40,poi,10,8,most,0,0.23926380368133923,0.22543352601191294,3
comp/test prob,50,poi,10,8,most,5,0.17391304347826067,0.16216216216216195,3
comp prob,none,poi,10,8,most,1,0.12690369344082403,0.06787079402456174,1
barinel,none,poi,10,9,most,0,1.0,1.0,0
comp/test prob,00,poi,10,9,most,0,1.0,1.0,0
comp/test prob,05,poi,10,9,most,0,1.0,1.0,0
comp/test prob,10,poi,10,9,most,0,1.0,1.0,0
comp/test prob,15,poi,10,9,most,0,1.0,1.0,0
comp/test prob,20,poi,10,9,most,0,1.0,1.0,0
comp/test prob,30,poi,10,9,most,0,1.0,1.0,0
comp/test prob,40,poi,10,9,most,0,1.0,1.0,0
comp/test prob,50,poi,10,9,most,0,1.0,1.0,0
comp prob,none,poi,10,9,most,0,1.0,1.0,0
barinel,none,poi,10,10,most,1,0.2015181051287635,0.11737442663465253,1
comp/test prob,00,poi,10,10,most,0,1.0,1.0,0
comp/test prob,05,poi,10,10,most,0,0.8690228690229816,0.8672199170125612,0
comp/test prob,10,poi,10,10,most,0,0.765957446808498,0.7605633802816725,0
comp/test prob,15,poi,10,10,most,0,0.6810477657933983,0.671732522796197,0
comp/test prob,20,poi,10,10,most,0,0.6086956521738999,0.5957446808510405,0
comp/test prob,30,poi,10,10,most,0,0.48908296943227886,0.47058823529408217,0
comp/test prob,40,poi,10,10,most,0,0.3913043478262664,0.369863013698811,1
comp/test prob,50,poi,10,10,most,2,0.30769230769230765,0.2857142857142857,1
comp prob,none,poi,10,10,most,1,0.5855555909221726,0.49874037124380427,1
barinel,none,poi,10,11,most,0,0.6233490890360422,0.6751142770761416,0
comp/test prob,00,poi,10,11,most,0,1.0,1.0,0
comp/test prob,05,poi,10,11,most,0,0.9652406417111831,0.9730458221023892,0
comp/test prob,10,poi,10,11,most,0,0.8617021276597083,0.89010989011,0
comp/test prob,15,poi,10,11,most,0,0.7118226600981336,0.76253298153,0
comp/test prob,20,poi,10,11,most,0,0.5517241379314363,0.615384615385,0
comp/test prob,30,poi,10,11,most,0,0.2951807228920122,0.352517985612,0
comp/test prob,40,poi,10,11,most,0,0.14754098360676277,0.183673469388,1
comp/test prob,50,poi,10,11,most,0,0.07142857142857144,0.0909090909090909,1
comp prob,none,poi,10,11,most,0,0.8915072297365586,0.9003567625216108,0
barinel,none,poi,10,12,most,6,0.06329318166252913,0.06329318166252913,1
comp/test prob,00,poi,10,12,most,0,1.0,1.0,0
comp/test prob,05,poi,10,12,most,0,0.475,0.475,0
comp/test prob,10,poi,10,12,most,0,0.30000000000020993,0.30000000000020993,0
comp/test prob,15,poi,10,12,most,0,0.21250000000000005,0.21250000000000005,0
comp/test prob,20,poi,10,12,most,0,0.15999999999999998,0.15999999999999998,0
comp/test prob,30,poi,10,12,most,0,0.10000000000009003,0.10000000000009003,0
comp/test prob,40,poi,10,12,most,0,0.06666666666676001,0.06666666666676001,0
comp/test prob,50,poi,10,12,most,0,0.045454545454545456,0.045454545454545456,0
comp prob,none,poi,10,12,most,1,0.1416868439947219,0.1416868439947219,1
barinel,none,poi,10,13,most,1,0.7143469180500757,0.4055122569798814,2
comp/test prob,00,poi,10,13,most,2,1.0,0.5,0
comp/test prob,05,poi,10,13,most,0,0.8548057259714433,0.49061032863848336,0
comp/test prob,10,poi,10,13,most,0,0.7248322147650765,0.4655172413793256,0
comp/test prob,15,poi,10,13,most,0,0.613037447988771,0.42996108949406303,0
comp/test prob,20,poi,10,13,most,0,0.5185185185182766,0.3888888888887332,0
comp/test prob,30,poi,10,13,most,0,0.37209302325583943,0.3043478260870738,0
comp/test prob,40,poi,10,13,most,0,0.26732673267290297,0.22881355932172878,5
comp/test prob,50,poi,10,13,most,2,0.1904761904761905,0.16666666666666669,5
comp prob,none,poi,10,13,most,1,0.510924518259712,0.40514225229022655,1
barinel,none,poi,10,14,most,4,0.5196915865481815,0.2372392724883864,5
comp/test prob,00,poi,10,14,most,5,1.0,0.3333333333333333,0
comp/test prob,05,poi,10,14,most,3,0.9908896518474718,0.3333202348701261,4
comp/test prob,10,poi,10,14,most,3,0.9566741514493199,0.3330715961972708,4
comp/test prob,15,poi,10,14,most,3,0.8886488049382415,0.3317072045139847,4
comp/test prob,20,poi,10,14,most,3,0.7865168539324753,0.32723022984028555,4
comp/test prob,30,poi,10,14,most,3,0.5386255553513059,0.29666643239266915,4
comp/test prob,40,poi,10,14,most,3,0.3384787603840334,0.23102907467726302,4
comp/test prob,50,poi,10,14,most,5,0.21052631578946437,0.15686274509803141,7
comp prob,none,poi,10,14,most,1,0.9790584661325156,0.3329367076530359,1
barinel,none,poi,10,15,most,0,0.38466459755947713,0.5221128893100323,0
comp/test prob,00,poi,10,15,most,0,1.0,1.0,0
comp/test prob,05,poi,10,15,most,0,0.993532406770344,0.9970491183696072,0
comp/test prob,10,poi,10,15,most,0,0.9414955443625148,0.9725186766274689,0
comp/test prob,15,poi,10,15,most,0,0.7983879486160482,0.8969747868476411,0
comp/test prob,20,poi,10,15,most,0,0.5786618444841105,0.7511737089197897,0
comp/test prob,30,poi,10,15,most,0,0.20961926297098155,0.3681837698578086,0
comp/test prob,40,poi,10,15,most,0,0.06419400855940675,0.13094083414200003,6
comp/test prob,50,poi,10,15,most,0,0.019417475728161205,0.04166666666667916,11
comp prob,none,poi,10,15,most,0,0.9080817460419551,0.9420885891925769,0
barinel,none,poi,10,16,most,0,0.3550522726049616,0.3550522726049616,0
comp/test prob,00,poi,10,16,most,0,1.0,1.0,0
comp/test prob,05,poi,10,16,most,0,0.575757575758,0.575757575758,0
comp/test prob,10,poi,10,16,most,0,0.3913043478258434,0.3913043478258434,0
comp/test prob,15,poi,10,16,most,0,0.28813559322017285,0.28813559322017285,0
comp/test prob,20,poi,10,16,most,0,0.22222222222191113,0.22222222222191113,0
comp/test prob,30,poi,10,16,most,0,0.14285714285705714,0.14285714285705714,0
comp/test prob,40,poi,10,16,most,0,0.09677419354834196,0.09677419354834196,0
comp/test prob,50,poi,10,16,most,0,0.06666666666666668,0.06666666666666668,0
comp prob,none,poi,10,16,most,0,0.9222527572785292,0.9222527572785292,0
barinel,none,poi,20,0,most,26,0.1906077856592213,0.12175962143130374,26
comp/test prob,00,poi,20,0,most,0,1.0,1.0,0
comp/test prob,05,poi,20,0,most,0,0.8509870074252974,0.8489350748859406,0
comp/test prob,10,poi,20,0,most,0,0.7628902103627683,0.7543542964927386,0
comp/test prob,15,poi,20,0,most,0,0.6939524348929702,0.6752064910434582,0
comp/test prob,20,poi,20,0,most,0,0.6319505736983009,0.6007971470528126,0
comp/test prob,30,poi,20,0,most,0,0.5154114703201671,0.4600573058198552,1
comp/test prob,40,poi,20,0,most,0,0.40669491355229576,0.33665785667960146,3
comp/test prob,50,poi,20,0,most,26,0.30941704035872725,0.23711340206182108,4
comp prob,none,poi,20,0,most,26,0.2868966388974054,0.19106784362705828,26
barinel,none,poi,20,1,most,0,0.8325315130868681,0.8325315130868681,0
comp/test prob,00,poi,20,1,most,0,1.0,1.0,0
comp/test prob,05,poi,20,1,most,0,0.8394017861862194,0.879123311932766,0
comp/test prob,10,poi,20,1,most,0,0.652519893899266,0.7409638554217233,0
comp/test prob,15,poi,20,1,most,0,0.5308099696292098,0.6417040903021551,0
comp/test prob,20,poi,20,1,most,0,0.4601366742594472,0.5787965616044073,0
comp/test prob,30,poi,20,1,most,0,0.390854113163758,0.5108271979211583,0
comp/test prob,40,poi,20,1,most,0,0.35772357723575215,0.4731182795698246,5
comp/test prob,50,poi,20,1,most,0,0.3351351351351351,0.44285714285714284,14
comp prob,none,poi,20,1,most,0,0.8587452057979733,0.8587452057979733,0
barinel,none,poi,20,2,most,20,0.6200507831585192,0.40976562890794654,20
comp/test prob,00,poi,20,2,most,21,1.0,0.6666666666666666,0
comp/test prob,05,poi,20,2,most,9,0.7872922659484017,0.5483125263308596,1
comp/test prob,10,poi,20,2,most,9,0.6479823948876521,0.47633343184678495,1
comp/test prob,15,poi,20,2,most,9,0.5590175569160009,0.4308669696944361,1
comp/test prob,20,poi,20,2,most,9,0.4998572069683644,0.40011756637604357,1
comp/test prob,30,poi,20,2,most,9,0.4268868889919255,0.3595192179654055,1
comp/test prob,40,poi,20,2,most,9,0.38104532639338334,0.3293500164018837,4
comp/test prob,50,poi,20,2,most,16,0.3450608930987894,0.30035335689046316,7
comp prob,none,poi,20,2,most,20,0.7056453931760751,0.4704235639428746,20
barinel,none,poi,20,3,most,11,0.6313660275555601,0.373098573099569,11
comp/test prob,00,poi,20,3,most,11,1.0,0.5,0
comp/test prob,05,poi,20,3,most,0,0.9216328903984586,0.4867527482115061,0
comp/test prob,10,poi,20,3,most,0,0.6035106628695344,0.4022062596206809,4
comp/test prob,15,poi,20,3,most,0,0.30660269890236963,0.265563544809425,4
comp/test prob,20,poi,20,3,most,0,0.15639309616036115,0.15800711743749032,4
comp/test prob,30,poi,20,3,most,0,0.055130430895062914,0.0619422352448322,4
comp/test prob,40,poi,20,3,most,0,0.027032657950953387,0.031133773245371286,12
comp/test prob,50,poi,20,3,most,7,0.01580611169652264,0.018337408312958464,68
comp prob,none,poi,20,3,most,11,0.9655726751624287,0.48289886142959054,11
barinel,none,poi,20,4,most,0,0.35842888456131616,0.5138208310839398,0
comp/test prob,00,poi,20,4,most,0,1.0,1.0,0
comp/test prob,05,poi,20,4,most,0,0.9162436548223751,0.9550264550264774,0
comp/test prob,10,poi,20,4,most,0,0.7105263157885531,0.826530612244256,0
comp/test prob,15,poi,20,4,most,0,0.4931740614337107,0.6538461538463924,0
comp/test prob,20,poi,20,4,most,0,0.32653061224489804,0.4848484848484848,0
comp/test prob,30,poi,20,4,most,0,0.1416184971100772,0.2425742574261213,2
comp/test prob,40,poi,20,4,most,0,0.06382978723392754,0.11688311688291816,2
comp/test prob,50,poi,20,4,most,0,0.029411764705882356,0.05555555555555556,10
comp prob,none,poi,20,4,most,0,0.9973220060124303,0.9981536265692244,0
barinel,none,poi,20,5,most,4,0.4574426145101946,0.3929039901264942,4
comp/test prob,00,poi,20,5,most,0,1.0,1.0,0
comp/test prob,05,poi,20,5,most,0,0.5244824186657951,0.523965856861462,0
comp/test prob,10,poi,20,5,most,0,0.36852207293722933,0.36781609195459336,0
